normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,label
155.657427,nissan,gas,std,four,hardtop,fwd,front,96.745351,177.881738,69.340229,52.702483,2404.546902,l,six,98.645823,mpfi,3.503364,3.12989,7.927519,136.348087,6073.17188,24.463044,24.597465,18402.440646,0
79.120288,porsche,diesel,std,two,sedan,rwd,front,108.758274,175.225048,63.833509,55.686048,2277.697953,rotor,eight,222.050055,mpfi,3.182799,3.294342,8.680179,99.55869,4305.487588,20.34079,30.290245,25636.609847,5
111.559176,toyota,gas,turbo,four,hatchback,fwd,front,97.075946,171.541978,63.859752,50.244119,2409.63637,ohc,four,108.142102,2bbl,3.171373,3.641506,9.0,82.451463,4260.419747,27.463744,34.105433,11408.369194,3
82.061848,dodge,diesel,std,four,hatchback,4wd,front,94.270227,168.527512,63.613742,53.796181,3532.793103,ohc,five,142.740439,idi,3.146379,2.796304,7.936122,94.784514,4791.677209,26.202451,33.036196,8783.648088,3
118.939547,audi,gas,turbo,four,hatchback,fwd,rear,103.291629,165.397897,65.74465,52.640182,2506.172326,l,five,117.665493,2bbl,2.959348,2.887622,17.898947,98.828551,5291.515744,16.566604,19.612249,10081.966964,4
98.656305,renault,gas,std,four,hatchback,rwd,front,113.585004,188.734441,66.448454,55.373966,2888.842027,ohc,four,125.509646,mpfi,3.505126,3.298004,8.591559,70.265387,4219.397042,32.591747,37.03307,15735.262891,1
140.138089,audi,gas,turbo,four,wagon,4wd,front,100.375961,168.757857,67.899267,53.035906,2725.901988,dohc,six,101.147734,2bbl,3.331875,3.432357,13.758335,79.88981,5174.302638,28.608191,21.038435,8225.70219,5
193.261491,plymouth,gas,std,two,hatchback,rwd,front,115.13376,197.077384,69.898978,52.497465,2903.873865,l,two,119.534043,mpfi,2.869437,3.245638,12.058872,120.51913,5431.184876,28.880227,48.648777,10077.393944,0
122.44738,renault,gas,turbo,two,hatchback,rwd,front,101.684724,168.054272,64.240761,57.183643,2986.23969,ohc,five,118.130147,2bbl,3.426773,3.371079,9.0,80.700919,4790.904913,28.433453,33.42347,8236.392705,4
86.063153,dodge,gas,std,four,hardtop,rwd,front,111.826117,175.936711,63.882976,52.243539,3175.398288,l,two,96.694475,mfi,3.056413,3.107563,8.725828,95.595119,4802.618184,27.76853,34.795648,6074.229964,3
148.625448,toyota,gas,std,four,sedan,rwd,front,100.680106,173.21023,63.138835,52.455311,2049.011763,ohcf,four,112.332922,mpfi,2.999374,3.177456,8.624216,82.696891,4433.084519,27.60604,19.630141,7810.370741,5
177.499657,audi,gas,std,four,sedan,rwd,front,100.983132,178.871191,65.315247,53.515433,2757.196526,rotor,three,101.450475,2bbl,3.417969,3.227676,9.0,72.452577,5521.534166,21.054669,27.602983,11018.949352,5
83.846187,dodge,diesel,turbo,four,sedan,rwd,front,100.881466,166.922463,63.187551,55.109935,2911.254136,l,five,182.265219,spdi,3.529617,3.341428,9.0,99.84338,4151.09527,20.043003,29.979248,17459.382389,3
136.521323,subaru,gas,turbo,four,convertible,fwd,front,97.956932,173.33571,64.24738,52.046054,2488.067377,ohc,twelve,118.837601,mfi,3.621987,2.28154,9.0,61.51726,4825.647619,35.435322,33.668033,9607.055627,3
167.666491,subaru,gas,std,two,convertible,fwd,front,94.777291,191.631013,69.746195,52.680899,2737.86918,ohc,four,101.019046,mpfi,3.259075,2.969202,8.505114,112.663276,4703.878288,19.499283,35.463562,38194.222852,4
98.098832,chevrolet,gas,turbo,two,hatchback,rwd,front,95.071526,154.883576,65.566173,53.753206,3196.168681,ohc,four,97.384888,idi,3.066478,3.599572,9.381199,76.467258,4816.189853,26.980978,29.298568,36020.650442,4
97.161249,volkswagen,gas,std,four,sedan,fwd,front,98.1242,173.575748,66.306717,51.877961,2333.022442,ohcf,four,127.281462,mpfi,3.066425,2.439255,10.150422,119.648972,5287.759792,31.925099,21.500646,12317.146483,5
78.421821,honda,gas,std,two,wagon,fwd,front,88.972009,172.879925,65.609696,54.388772,2202.053886,dohcv,four,117.861243,mpfi,3.437267,2.837987,16.308633,94.938271,5218.048157,23.679518,28.007916,7418.78981,5
100.763604,volkswagen,gas,std,two,hatchback,fwd,front,98.279061,173.58305,66.071581,55.563893,2651.425512,dohc,eight,116.695173,2bbl,3.134427,3.392117,7.587805,75.726622,5911.08864,18.656768,25.966698,19638.157839,5
123.580568,subaru,gas,std,two,hatchback,rwd,front,96.283722,204.089292,69.584732,55.747394,3369.106764,ohcv,twelve,135.243486,2bbl,3.455863,3.389137,9.433982,103.756393,5355.881294,32.805659,27.484787,48448.219887,0
123.05864,honda,gas,std,four,sedan,rwd,front,97.056974,171.463137,63.99501,57.977164,2298.705311,l,two,117.878964,idi,3.542908,2.499437,7.265242,96.301925,4928.718192,27.112525,42.34592,13787.25276,3
117.445576,nissan,gas,std,two,sedan,fwd,front,101.077297,172.833461,63.822487,52.749305,2270.239606,ohcv,five,112.324623,2bbl,3.395947,3.281592,8.516535,104.30007,5056.44141,28.915669,32.071282,14548.276132,3
146.670871,subaru,gas,std,two,sedan,rwd,front,98.030987,193.527527,69.333683,51.368238,3657.740637,dohc,three,86.297402,mfi,3.588866,3.286983,18.654587,78.337049,5029.559863,22.002863,41.864225,6036.151564,3
92.303527,volvo,gas,std,two,convertible,rwd,front,96.556028,159.094461,65.546461,50.720591,2217.183488,ohc,five,116.827211,idi,3.555608,3.88619,9.0,174.687659,5090.586601,19.103407,26.114486,6323.362774,6
143.005673,mitsubishi,diesel,std,four,hardtop,fwd,front,97.433926,177.243719,68.980842,54.073581,2001.004295,ohcv,eight,101.500371,mpfi,3.565153,3.310569,17.851565,90.911311,5219.639375,24.956832,25.812834,7535.255972,0
169.462842,porsche,diesel,std,four,hatchback,rwd,front,94.507489,166.71452,66.30925,49.872739,2493.983746,rotor,six,97.809659,spdi,2.727683,3.63341,8.572655,192.985975,5126.184936,29.150731,34.494892,7383.052352,0
82.10468,honda,diesel,std,four,sedan,rwd,front,93.293976,168.942968,65.673557,57.400198,2938.862964,ohc,two,185.958361,4bbl,3.101975,3.20744,17.752865,117.882735,4600.16389,23.254595,28.516423,14022.082932,0
119.635579,honda,gas,std,four,sedan,fwd,front,94.691933,158.597194,63.663701,58.860695,1916.929729,ohc,four,84.504579,1bbl,3.53758,3.076027,8.500339,86.732688,5812.276963,42.818816,39.019244,5818.157355,3
79.217602,peugot,gas,std,four,wagon,4wd,front,95.052609,168.432353,65.618473,54.908277,2888.352225,dohcv,eight,137.842513,2bbl,3.105294,3.469186,7.540165,135.209661,5434.52376,22.964926,27.253773,8571.119766,0
97.259558,isuzu,gas,std,four,hardtop,rwd,front,100.363423,177.588277,66.232912,57.125197,3513.228229,ohc,four,141.954162,mpfi,3.39572,2.999332,9.0,80.369981,4119.801806,24.377955,32.927509,18539.580974,5
103.999349,mercedes-benz,gas,std,two,wagon,rwd,front,105.383102,151.232956,65.7421,56.063686,2036.589124,ohc,four,139.807411,mpfi,3.432188,3.126214,7.924251,135.621938,5821.058363,23.572586,25.869225,14628.045527,0
77.573965,subaru,gas,std,four,sedan,4wd,front,97.829627,171.726971,67.024919,50.378497,2551.207154,ohcf,four,119.181768,mpfi,2.869396,3.034655,21.559182,95.713766,5585.747882,15.131915,23.397318,10070.769914,3
98.213053,nissan,gas,std,two,sedan,4wd,front,97.863049,173.99985,64.540501,56.311124,2914.98201,ohcv,six,91.362845,spdi,3.336471,3.816509,9.0,94.88862,5197.001964,37.044132,29.822658,23454.134118,3
108.466016,mazda,gas,std,four,hatchback,fwd,rear,92.306712,161.391464,65.588692,50.650498,2774.144039,ohcf,five,80.534077,2bbl,3.061128,3.396247,8.723803,161.837737,5305.546237,16.335354,18.459844,14358.431272,3
79.732224,porsche,gas,std,four,hardtop,rwd,front,95.993808,158.992032,66.410723,52.489651,2273.203766,l,four,117.07847,idi,3.227334,3.415872,8.562256,64.62792,4454.064757,23.276298,33.865425,38569.173199,3
104.790365,mercury,gas,std,four,sedan,4wd,front,102.639556,199.18435,64.267198,52.376162,3983.913996,ohc,four,99.686249,idi,3.775918,3.128559,9.0,106.165499,5027.627131,22.772781,29.619497,37156.383086,4
107.326948,honda,diesel,turbo,four,hatchback,fwd,front,96.778426,174.052166,64.088095,53.579459,2146.134922,ohc,four,132.339668,4bbl,3.341704,3.403972,15.070637,147.398357,5578.518984,14.832015,15.973549,10542.170107,3
82.074115,peugot,diesel,turbo,four,sedan,rwd,front,94.647671,168.548947,66.507494,51.008932,2601.279103,ohc,four,92.688799,2bbl,3.110457,3.105514,9.39786,74.734331,4831.75078,20.550388,26.184833,11325.273985,3
77.211289,renault,gas,turbo,two,sedan,fwd,front,97.255839,167.903709,64.207533,58.499951,2234.403606,l,twelve,112.318145,idi,3.05469,3.153509,9.0,175.666427,4338.692421,20.913133,26.547115,6207.200567,6
98.082932,subaru,gas,std,four,sedan,fwd,front,95.432516,145.487163,63.34401,54.961449,2730.107547,dohc,two,208.668862,mpfi,2.877073,2.810396,8.320731,121.898648,4575.694468,20.32644,30.584641,32535.425164,5
206.660914,mitsubishi,gas,turbo,two,sedan,rwd,front,96.220489,168.634223,69.153275,56.222772,2479.315459,ohc,two,149.129383,idi,3.328746,3.144228,19.65569,63.403075,5043.507399,27.039444,41.857514,24719.324159,6
118.385212,nissan,gas,std,four,sedan,fwd,front,95.176361,156.817346,63.767492,53.831826,2002.757814,ohc,four,94.716742,mpfi,3.089065,2.714027,21.24302,115.50022,5115.584185,27.861465,29.632439,7052.939778,4
58.484662,porsche,gas,std,four,sedan,fwd,front,101.083598,172.693223,65.926506,52.349952,2553.198019,ohcv,twelve,107.788345,1bbl,3.391671,2.103258,9.378426,201.099507,4524.799906,22.412552,21.750548,9271.259081,3
141.975047,alfa-romero,gas,std,four,hardtop,4wd,front,95.135955,167.136273,64.264135,53.269407,2437.198928,dohcv,five,219.894982,2bbl,3.371675,3.408699,9.262028,188.656561,5048.833695,36.8723,26.525534,5881.257074,0
177.319463,mitsubishi,gas,std,two,convertible,fwd,front,91.712222,169.425904,64.981212,50.734528,2135.999323,ohcf,two,115.692477,spfi,3.398665,3.166509,9.720874,120.360617,5318.469877,19.539598,32.222085,17566.387192,6
97.854344,bmw,diesel,std,four,sedan,fwd,front,97.523128,172.860914,63.524733,57.328553,2358.105694,ohc,four,92.399499,mpfi,3.211496,2.799454,25.07355,120.138554,4823.549062,18.325143,33.710175,32210.407773,3
89.99175,volvo,gas,std,four,sedan,rwd,front,97.210502,172.449568,65.957421,50.500497,3188.640665,dohcv,twelve,114.223741,mpfi,3.576091,3.91461,9.404328,119.088604,5588.149171,24.82875,30.685842,29066.039213,5
185.935157,bmw,gas,std,four,sedan,rwd,front,115.673911,159.349747,67.489914,54.839515,2916.593902,l,eight,231.476576,2bbl,3.7756,2.81197,8.806725,92.905134,5427.681863,17.274734,22.185161,6381.610098,3
173.671321,chevrolet,gas,std,two,hardtop,rwd,front,102.013139,169.851888,65.502314,49.059674,2487.807652,l,two,105.729567,mpfi,3.318242,3.370596,9.298396,102.563304,5930.006843,24.597117,41.556696,22714.780368,3
72.370974,isuzu,gas,std,two,hatchback,4wd,front,108.58762,158.627294,66.494601,58.631459,2032.688236,rotor,two,114.337475,spdi,2.988258,3.151411,9.0,167.494513,6136.906691,15.259037,23.516111,6879.143219,6
111.673601,volkswagen,diesel,std,four,hatchback,rwd,front,97.18893,185.991456,71.187353,55.410364,2493.763385,ohc,twelve,92.506803,mpfi,2.908355,3.294608,9.338108,81.032477,4430.47455,18.65877,26.836823,16596.267583,5
73.68772,mazda,gas,std,two,sedan,4wd,front,97.052948,188.713868,69.804715,53.722603,2963.479794,dohcv,three,89.911455,2bbl,3.213259,3.087922,25.94252,169.733373,4777.872249,15.906904,36.866745,8803.459959,5
116.244959,plymouth,gas,turbo,four,sedan,rwd,front,90.003076,174.810498,63.877567,52.247612,3385.418123,ohc,four,106.678467,2bbl,3.185766,3.774696,9.0,88.354099,5132.236445,17.069001,26.184955,9168.378162,4
64.725346,saab,diesel,std,two,hatchback,4wd,rear,117.500151,157.483846,66.366791,54.870756,2316.228453,ohc,six,104.228299,idi,2.994475,2.986682,9.154898,114.393849,5910.327148,26.182953,42.566237,8067.173309,1
87.990055,saab,diesel,std,two,sedan,4wd,front,99.212931,178.366709,63.608499,55.55979,3628.743109,dohcv,three,112.314404,2bbl,3.767601,2.754566,8.192343,104.533978,4356.588457,15.939255,34.152795,9875.87819,5
114.755913,mazda,gas,std,two,wagon,rwd,rear,100.006719,181.785835,64.716043,56.517961,3323.447721,l,two,134.24955,2bbl,3.697002,2.724975,9.0,120.378104,4502.457872,16.626607,32.183019,34935.055644,3
151.054966,chevrolet,gas,std,four,wagon,rwd,front,88.917598,157.774178,67.256295,50.427871,2782.314103,dohc,four,119.179651,mpfi,3.296402,2.659818,9.542689,113.381116,5590.972586,23.246234,30.393543,11069.998289,5
117.874983,mercedes-benz,diesel,turbo,two,sedan,rwd,front,96.91307,172.183837,65.825785,52.95911,2424.656958,ohc,four,127.612505,idi,3.629981,3.625581,12.701846,62.14471,4654.597901,24.590014,31.700513,13859.090473,3
81.001575,saab,gas,turbo,four,sedan,rwd,front,94.854504,166.37573,65.283471,54.863824,2956.636737,ohcv,three,133.433213,mfi,3.349698,3.789232,11.448854,68.558783,3866.820851,16.928213,35.215727,26372.2458,0
118.247225,audi,gas,turbo,four,sedan,fwd,rear,117.519514,184.441422,64.140791,54.925928,2362.921711,ohc,five,103.786675,2bbl,3.476033,3.79717,7.732531,99.262577,6168.685742,19.881229,32.799696,8022.97311,4
144.760605,porsche,gas,std,four,sedan,rwd,front,99.022234,176.72815,63.896377,55.767544,2249.453485,ohcf,four,94.232834,mpfi,2.877116,3.40924,9.272568,92.188496,4801.001645,27.129617,24.941659,23015.949647,5
74.39344,volvo,gas,turbo,two,hardtop,4wd,rear,94.775594,157.790812,66.642216,51.573424,1925.670609,ohc,three,141.459549,idi,3.24463,3.097065,8.650282,115.288605,5872.896347,16.658249,24.833045,8140.67571,6
94.059571,mitsubishi,gas,turbo,two,sedan,fwd,front,90.481198,165.808351,63.944408,52.782985,1955.405457,ohc,four,92.422133,1bbl,2.997263,3.900891,9.0,119.122855,4560.211212,18.696305,26.330607,6926.811369,4
80.593838,plymouth,gas,turbo,two,wagon,fwd,front,100.316192,168.64068,69.746607,52.490535,2304.704253,ohc,four,133.412704,1bbl,3.386918,3.066559,8.601294,74.55028,5206.154821,31.243466,23.252413,5136.997372,0
59.514896,audi,gas,turbo,two,sedan,rwd,front,96.221068,180.543806,64.342304,56.510579,2750.521595,ohc,four,235.453435,mpfi,3.493152,3.065054,8.657666,96.435878,4811.954448,16.892812,34.802506,14981.930635,0
82.378251,jaguar,gas,std,four,hardtop,rwd,rear,95.499774,204.890033,67.32062,51.107726,3600.17182,dohc,twelve,136.439987,2bbl,3.12141,3.358796,23.211966,70.076345,4277.037344,24.046721,29.381933,8962.242913,3
102.936199,porsche,gas,std,two,wagon,fwd,front,95.983149,188.172697,65.057076,53.892972,1894.051388,ohc,six,158.890362,mpfi,3.628458,3.394397,14.648795,109.269696,4766.447656,27.012693,33.739033,7039.874556,3
147.313682,isuzu,gas,turbo,two,convertible,rwd,front,93.999302,171.625774,65.913973,54.391063,2984.497916,rotor,six,99.282917,4bbl,3.267736,3.41377,9.0,231.507482,4948.27918,18.110888,29.333221,14196.509525,6
149.272749,mazda,diesel,turbo,two,convertible,rwd,front,94.272843,193.725808,68.084874,54.30835,2248.448716,ohc,five,113.200866,mpfi,3.344024,3.413619,9.0,130.695087,4786.559846,16.162392,22.659731,10836.109044,6
145.129723,audi,diesel,std,four,wagon,rwd,front,98.280068,196.337153,68.798409,54.186877,3735.373768,l,two,134.187324,mfi,3.096647,3.251897,9.0,94.560073,4819.821403,28.16502,32.829205,5769.914308,3
70.433543,subaru,gas,std,four,sedan,fwd,rear,96.980777,175.130745,69.20659,49.275806,3101.104451,ohc,eight,98.572531,2bbl,3.193452,3.841616,9.326741,93.77784,5649.940491,19.119133,40.430092,9274.954399,5
78.572412,mercedes-benz,diesel,turbo,two,sedan,rwd,rear,100.231976,173.71534,65.567713,52.659419,2140.300244,l,eight,115.283292,mpfi,3.713911,3.45754,8.565124,119.222385,4908.53224,35.650771,24.655284,9786.729248,4
116.34737,renault,gas,turbo,four,sedan,fwd,front,108.298296,173.190608,64.700344,52.26476,2311.809562,ohc,four,80.875246,4bbl,3.182201,3.107399,11.53446,118.719744,5584.391351,21.037727,26.422719,11124.383525,1
114.119458,mazda,gas,std,two,sedan,fwd,front,91.771183,180.80409,65.466535,50.153963,1990.739869,ohc,four,95.08412,mpfi,3.35782,3.123675,19.668282,117.402783,5764.824705,27.52511,30.66645,6690.652352,4
143.636079,saab,gas,turbo,four,sedan,rwd,front,88.212558,169.600271,65.787277,50.66562,1971.368772,ohc,four,116.442586,mpfi,3.675459,3.784917,8.539717,58.750278,4947.742009,23.217265,28.002451,25847.830011,0
77.817556,volvo,gas,std,two,hatchback,4wd,front,98.234284,178.675795,68.379712,52.023011,1866.583113,dohcv,eight,102.329014,2bbl,3.70903,3.161193,9.0,94.610166,5218.654194,25.940535,23.431321,7960.980729,5
99.421878,honda,gas,std,two,hatchback,4wd,front,95.103618,190.733273,62.553423,50.233208,2492.336227,ohc,four,97.222764,idi,3.321302,3.68984,5.187407,75.450382,5836.731205,18.898655,27.314242,6463.228014,4
90.419217,peugot,gas,std,two,sedan,rwd,front,115.238752,175.606665,65.140701,52.297951,2298.043186,dohc,eight,111.854292,4bbl,3.649315,2.840126,7.540922,66.770931,4532.549559,15.848299,24.421233,14285.89296,3
89.517439,porsche,diesel,turbo,two,hatchback,rwd,front,106.668598,172.281418,66.356785,55.210728,2464.954971,ohc,three,104.795134,4bbl,3.139762,3.262223,9.448828,68.2068,4483.808855,27.426074,24.146365,9485.986302,5
95.617783,audi,gas,std,four,wagon,fwd,front,109.568741,197.056267,70.913385,56.98402,1876.44453,ohc,four,163.572435,idi,3.681313,3.082652,9.371149,117.02825,5996.997338,19.850825,23.642566,9051.558793,4
68.268986,toyota,gas,std,two,hatchback,rwd,front,110.355981,191.152637,66.785311,54.296545,3578.840191,dohcv,three,199.638301,mpfi,3.689419,3.218536,8.520479,125.188734,6148.467356,31.407621,36.928399,24536.304531,0
95.299042,mazda,gas,std,four,convertible,fwd,front,106.195035,174.195061,64.686484,52.326143,3286.740133,ohc,four,117.216095,1bbl,3.18919,3.341255,9.0,83.180913,4803.439417,29.99288,33.836991,7939.17384,3
95.505266,saab,gas,turbo,two,hatchback,rwd,front,101.135118,172.86364,65.250181,53.560218,2899.054283,ohc,four,236.183166,2bbl,3.311361,3.100797,20.511095,183.208643,5466.105374,17.766955,27.573676,17870.104719,4
114.155821,volkswagen,gas,std,four,sedan,4wd,front,95.664373,198.90887,64.280069,53.514567,1821.632458,rotor,eight,117.275144,mpfi,3.704434,2.780154,8.468019,115.183535,4800.551891,41.648236,32.300122,6544.404157,4
90.625065,toyota,gas,turbo,four,wagon,fwd,front,115.221571,165.330535,63.8737,54.987355,1934.769244,ohc,four,98.3688,mpfi,3.732488,3.462088,9.309795,165.265221,4449.080258,29.755761,29.553573,14892.400894,0
144.734061,volvo,gas,turbo,four,hatchback,rwd,front,95.250352,178.767811,69.412195,51.572444,2417.242329,ohc,twelve,94.669156,mpfi,3.59035,3.15776,7.871147,282.736838,5999.143724,27.104182,32.306625,21428.872721,4
93.403308,isuzu,gas,std,two,sedan,fwd,front,94.610373,180.43262,66.315408,50.743132,2408.786467,ohc,four,108.007638,1bbl,3.415234,3.452611,5.769403,79.791132,4796.512039,26.839779,30.637767,14589.963557,3
128.472393,bmw,gas,std,four,sedan,rwd,front,97.429725,164.416644,66.994257,51.463549,2806.56393,ohc,four,145.246869,2bbl,3.504793,3.13542,9.0,222.686449,5039.16547,15.882043,21.068946,22488.535208,4
76.497263,honda,gas,std,two,hatchback,fwd,front,97.712911,180.704023,66.451729,55.078624,2047.914466,ohcv,eight,163.706767,4bbl,3.07051,3.476069,9.0,127.836169,6133.696289,24.697228,30.285569,11535.152084,6
80.908102,mazda,gas,std,two,sedan,rwd,front,114.162594,182.187198,67.721459,51.312874,3476.458017,l,eight,212.129409,4bbl,3.470117,3.283918,9.0,106.396995,4769.953435,20.460545,48.254153,6239.292052,3
99.367304,chevrolet,gas,std,four,sedan,rwd,rear,101.200232,170.541386,68.345744,54.951989,2951.37214,l,twelve,173.620116,mpfi,3.229699,3.13544,6.785057,113.195808,5260.187886,15.808752,31.921463,25557.050643,4
113.554469,plymouth,gas,turbo,four,hardtop,fwd,front,93.706747,171.497971,63.725482,54.123435,2753.489703,dohc,five,238.276901,mpfi,3.149401,3.098046,11.977941,111.399828,5420.599555,15.18349,22.612244,32615.905411,4
101.359363,volvo,gas,std,two,hatchback,4wd,front,92.739081,186.497245,63.065483,54.362729,1935.049988,ohc,four,94.651812,idi,2.949865,3.052088,7.732706,77.072469,4346.764587,39.537779,36.768266,6393.568334,4
150.107282,nissan,gas,std,four,convertible,4wd,front,93.183707,172.814072,64.132157,51.36264,1970.997631,rotor,six,258.336891,2bbl,3.067388,3.036938,15.608418,101.162697,4804.227831,23.865545,21.912348,6937.117147,0
97.029492,alfa-romero,gas,turbo,two,hatchback,fwd,front,101.598217,177.977769,63.86228,58.479156,2728.977262,ohc,four,87.672711,2bbl,3.369256,2.456731,9.0,68.896652,5443.925433,23.705822,29.847679,15639.634909,4
