normalized-losses,make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,label
71.48968,toyota,diesel,turbo,four,sedan,fwd,front,95.301147,165.769588,64.601259,52.126335,2325.2268,ohc,four,119.018545,2bbl,3.752297,3.693894,8.617642,116.385035,4683.039009,31.480327,39.275784,6682.974085,3
179.024366,peugot,gas,turbo,four,sedan,rwd,front,109.831406,184.304681,64.550865,49.636625,2802.319955,ohcv,six,99.42547,mpfi,2.947375,3.09826,9.0,110.011996,5104.583603,23.505913,26.008647,17628.497316,3
103.480247,alfa-romero,gas,turbo,four,hatchback,rwd,front,94.695568,169.315563,65.818026,54.73337,2536.495588,dohc,six,109.310455,mpfi,2.878416,2.373431,21.960558,96.155782,5201.364127,18.857085,38.72483,8397.475591,3
154.658347,nissan,gas,turbo,two,wagon,fwd,front,95.235849,156.446405,67.513483,54.678054,2580.965972,ohcf,two,75.237053,4bbl,3.685437,3.705771,8.726815,57.912409,4545.013314,32.152615,27.11565,16591.192421,1
82.854679,mazda,gas,std,four,sedan,fwd,front,100.765456,196.754523,64.214086,56.0267,1935.845423,ohc,four,118.22314,mpfi,3.194927,3.127091,9.0,87.664054,4819.775044,28.03204,32.251929,6510.160008,3
181.649742,volkswagen,gas,turbo,two,sedan,fwd,front,95.479711,172.679254,64.336405,57.929063,2913.575993,dohcv,three,132.152973,mfi,2.926928,2.763224,18.209979,79.2608,5392.626696,27.862144,30.833322,15350.58565,6
118.896172,mazda,gas,std,four,hardtop,rwd,front,94.528176,167.254875,71.876016,58.342119,3332.084098,rotor,two,117.107549,mpfi,3.159865,3.439445,9.459718,92.910683,6108.26742,16.228929,21.190468,31490.678444,6
68.469221,alfa-romero,gas,std,two,hatchback,4wd,front,94.180255,168.031818,72.382647,55.745883,2179.464671,rotor,two,109.580504,2bbl,3.645312,3.410064,7.866757,63.593903,4135.696214,24.384618,28.481731,12401.54409,6
146.58688,dodge,gas,std,two,hatchback,fwd,front,95.159994,173.3132,65.879177,49.231413,2431.752078,l,three,91.904731,mpfi,3.726258,3.977843,25.850979,98.955165,4463.577829,20.05322,30.206714,9714.560401,6
103.357,mitsubishi,gas,std,two,hatchback,fwd,front,94.693377,186.851076,65.794243,55.35774,3096.236376,ohcv,six,99.393737,idi,3.138062,2.577824,9.396905,109.810229,3992.897178,14.821585,24.721272,28897.560185,4
137.96651,honda,gas,std,four,wagon,fwd,front,94.514628,201.409042,68.3176,50.577222,2957.987009,rotor,four,84.357208,idi,3.585104,3.250127,9.0,93.255573,4799.145616,23.22832,30.069735,13920.50983,4
68.664096,alfa-romero,gas,std,two,hatchback,rwd,front,88.685231,166.973883,65.652272,53.462497,3328.511286,rotor,three,88.288522,spdi,3.261085,3.131649,8.822426,62.619717,4800.42347,26.272574,33.948924,8337.5717,6
75.641787,mercedes-benz,diesel,turbo,four,sedan,4wd,front,109.981435,190.345898,69.938874,57.521168,2472.941434,ohc,four,111.367256,idi,3.42627,3.444107,9.350109,94.896339,5660.490423,19.738819,26.481755,7681.259111,0
86.335977,toyota,gas,std,four,hatchback,fwd,rear,112.137973,169.684754,64.351229,51.828868,2271.325892,dohcv,twelve,108.27195,spdi,3.226722,3.739989,8.561723,100.45442,5455.398018,27.082839,41.068027,7492.23588,0
70.148655,jaguar,gas,turbo,four,hatchback,fwd,front,94.449478,167.709763,67.511086,56.321547,2780.620925,ohc,four,100.169578,idi,3.496968,2.780577,16.110931,156.15527,4770.383151,24.45319,30.028175,6666.30474,0
73.769123,mitsubishi,gas,std,two,hatchback,fwd,front,95.528136,154.312718,66.221061,49.928662,2260.172931,dohc,two,107.094152,mpfi,3.732983,3.619017,9.0,64.633099,4411.988498,18.28731,18.547028,11596.183644,6
155.657427,nissan,gas,std,four,wagon,fwd,front,96.745351,177.881738,69.340229,52.702483,2404.546902,ohc,four,111.511457,mpfi,3.503364,3.12989,7.927519,136.348087,6073.17188,24.463044,24.597465,18402.440646,0
79.120288,volvo,gas,std,two,sedan,rwd,front,108.758274,166.43182,65.163275,55.686048,2277.697953,rotor,eight,222.050055,mpfi,3.182799,3.294342,8.680179,82.861216,4305.487588,17.016176,33.614897,10422.584526,5
74.473497,volkswagen,gas,turbo,four,sedan,fwd,front,100.883223,184.796461,63.859752,50.244119,2778.757671,ohc,four,99.363784,2bbl,3.171373,3.641506,9.0,82.451463,4260.419747,27.463744,34.105433,34154.713338,3
82.061848,honda,diesel,turbo,four,sedan,fwd,front,96.027516,173.528561,64.513577,55.088082,2486.96104,ohc,five,142.740439,2bbl,3.146379,2.796304,7.936122,114.732502,5793.695488,23.24733,29.899771,17136.462174,3
99.773907,bmw,gas,turbo,four,sedan,rwd,front,103.291629,172.719226,65.74465,52.640182,2506.172326,dohc,five,117.665493,idi,2.959348,2.887622,17.898947,119.828735,5291.515744,19.950786,24.857366,10081.966964,4
98.656305,renault,gas,std,four,hatchback,rwd,front,113.585004,188.734441,66.448454,55.373966,2888.842027,ohc,four,125.509646,mpfi,3.505126,3.298004,8.591559,70.265387,4219.397042,32.591747,37.03307,15735.262891,1
140.138089,audi,gas,std,two,sedan,4wd,front,100.375961,180.86245,67.899267,53.035906,2725.901988,dohc,six,101.147734,mpfi,3.331875,3.432357,13.758335,117.871701,5174.302638,28.608191,25.66928,10683.978736,5
123.273231,mercury,gas,turbo,two,sedan,rwd,front,115.13376,169.726549,65.770139,52.497465,2481.620697,ohc,twelve,119.534043,mpfi,2.869437,3.245638,12.058872,99.376404,5431.184876,38.067269,48.648777,10077.393944,0
101.794481,nissan,gas,turbo,two,hatchback,fwd,front,95.426115,191.11109,65.473164,57.183643,3708.490852,ohc,four,118.130147,idi,3.215912,3.371079,9.0,80.700919,5022.296027,36.689243,41.456452,8236.392705,4
86.063153,isuzu,gas,std,four,wagon,rwd,front,101.986515,175.936711,63.882976,52.243539,2764.49292,l,four,96.694475,mpfi,3.056413,3.107563,8.725828,115.754014,4802.618184,19.889135,28.420698,9962.67046,3
148.625448,toyota,gas,std,two,sedan,rwd,front,100.680106,179.433033,63.138835,52.455311,2049.011763,ohcf,four,112.332922,mpfi,2.999374,3.177456,8.624216,82.696891,4433.084519,27.60604,31.95057,7810.370741,5
177.499657,audi,gas,std,four,sedan,rwd,front,100.983132,178.871191,65.315247,53.515433,2757.196526,ohcv,three,101.450475,2bbl,3.417969,3.227676,9.0,72.452577,5521.534166,21.054669,27.602983,11018.949352,5
83.846187,honda,diesel,turbo,four,sedan,rwd,front,97.075183,152.610857,64.225511,55.109935,2911.254136,l,five,182.265219,spdi,3.529617,3.341428,9.0,99.84338,4151.09527,20.043003,29.979248,17459.382389,3
110.897864,nissan,gas,turbo,four,sedan,fwd,front,102.910115,173.33571,64.24738,53.667692,2488.067377,ohc,twelve,118.837601,mpfi,3.621987,3.190546,9.0,61.51726,4825.647619,35.435322,42.411549,7687.794216,3
167.666491,subaru,gas,std,two,hatchback,fwd,front,94.777291,156.993547,63.719407,52.680899,1852.145199,ohc,four,101.019046,mpfi,3.259075,2.969202,8.505114,93.142511,4703.878288,23.752273,35.463562,8821.027304,4
98.098832,chevrolet,gas,turbo,two,hatchback,rwd,front,95.071526,154.883576,65.566173,53.753206,3196.168681,ohc,four,97.384888,2bbl,3.066478,3.599572,9.381199,76.467258,4816.189853,26.980978,29.298568,36020.650442,4
106.686611,volkswagen,gas,std,two,hatchback,fwd,front,98.1242,173.575748,66.306717,51.877961,2333.022442,ohc,four,127.281462,mpfi,3.066425,2.439255,10.150422,119.648972,5287.759792,31.925099,21.500646,12317.146483,5
97.46553,jaguar,gas,std,two,sedan,fwd,front,94.174561,172.879925,65.609696,54.388772,2202.053886,l,six,139.434942,mpfi,3.437267,2.837987,16.308633,94.938271,5218.048157,23.679518,30.863928,7418.78981,5
147.095052,volkswagen,gas,std,two,hatchback,fwd,front,98.279061,173.58305,66.071581,55.563893,2651.425512,dohc,eight,116.695173,2bbl,3.134427,3.392117,7.587805,75.726622,5911.08864,18.656768,25.966698,19638.157839,5
88.261409,volkswagen,gas,turbo,two,sedan,rwd,rear,96.283722,204.089292,65.698073,55.747394,2447.787615,ohcv,two,135.243486,mpfi,3.455863,3.389137,9.433982,103.756393,5355.881294,32.805659,27.484787,48448.219887,0
123.05864,honda,gas,std,four,sedan,rwd,front,97.056974,171.463137,63.99501,57.977164,2298.705311,l,four,105.115487,2bbl,3.542908,2.499437,7.265242,78.62263,4928.718192,32.614983,42.34592,13787.25276,3
81.364144,renault,gas,std,two,hatchback,fwd,front,97.1603,172.833461,63.822487,52.749305,2270.239606,ohcv,five,112.324623,2bbl,3.192862,3.281592,8.516535,104.30007,4796.646908,28.915669,32.071282,14548.276132,3
100.538075,subaru,gas,std,two,hatchback,rwd,front,98.030987,180.798738,65.640499,51.368238,2516.863491,dohc,three,86.297402,mpfi,3.588866,3.286983,18.654587,96.082496,5029.559863,16.759531,23.09036,9908.390561,3
92.303527,volvo,gas,std,two,hatchback,rwd,front,96.556028,173.780871,65.546461,50.720591,2440.073866,ohcv,eight,116.827211,spdi,3.555608,3.88619,9.0,116.572049,5090.586601,19.103407,26.114486,6323.362774,6
143.005673,mitsubishi,diesel,std,four,wagon,fwd,front,97.433926,177.243719,68.980842,54.073581,2001.004295,ohc,five,101.500371,mpfi,3.565153,3.310569,17.851565,90.911311,5219.639375,24.956832,25.812834,13085.619643,0
169.462842,porsche,gas,std,four,sedan,rwd,front,94.507489,175.910202,66.30925,49.872739,2493.983746,ohcv,six,97.809659,mpfi,2.727683,3.63341,8.572655,99.149475,5126.184936,29.150731,34.494892,7383.052352,0
82.10468,honda,diesel,turbo,four,sedan,rwd,front,93.293976,168.942968,65.673557,57.400198,2938.862964,ohc,two,185.958361,4bbl,3.101975,3.20744,17.752865,79.901205,4600.16389,29.854511,30.986006,14022.082932,0
119.635579,honda,gas,std,four,sedan,fwd,front,94.691933,168.667456,63.663701,55.815546,2211.071992,ohc,four,98.625435,1bbl,3.53758,3.076027,8.500339,86.732688,5812.276963,42.818816,39.019244,5818.157355,3
97.857109,mercedes-benz,gas,std,four,sedan,4wd,front,108.563904,168.432353,65.618473,54.908277,2888.352225,dohcv,eight,137.842513,mpfi,3.105294,3.469186,7.540165,135.209661,5924.527576,22.964926,27.253773,11375.524851,0
114.574489,chevrolet,gas,std,two,hardtop,fwd,front,100.363423,177.588277,67.344303,57.125197,3513.228229,ohc,four,141.954162,mpfi,3.39572,2.999332,9.0,80.369981,4119.801806,28.55118,32.927509,18539.580974,5
91.700094,mercury,gas,std,two,wagon,rwd,front,99.339512,166.52081,65.7421,56.063686,2036.589124,ohc,four,139.807411,mpfi,3.432188,3.126214,7.924251,135.621938,5821.058363,23.572586,25.869225,8010.6021,0
77.573965,subaru,gas,std,four,sedan,4wd,front,97.829627,171.726971,65.939468,53.95349,2551.207154,ohcf,four,119.181768,mpfi,2.869396,3.034655,21.559182,95.713766,5585.747882,15.131915,23.397318,10070.769914,3
98.213053,subaru,gas,std,four,sedan,4wd,front,97.863049,169.059668,63.653576,56.311124,2914.98201,ohc,four,91.362845,mpfi,3.336471,3.432216,9.0,114.863695,5536.351762,28.548513,32.921911,23454.134118,3
108.466016,mazda,gas,std,four,sedan,fwd,front,95.083186,161.391464,63.434739,50.650498,1880.158542,ohc,four,80.534077,2bbl,3.061128,3.396247,8.723803,114.001049,5305.546237,16.335354,18.459844,10086.984898,3
79.732224,toyota,gas,std,four,wagon,fwd,front,95.993808,158.992032,65.472892,52.489651,1994.667548,ohc,four,103.763449,mpfi,3.227334,3.415872,8.562256,64.62792,4454.064757,29.993576,33.865425,38569.173199,3
104.790365,mercury,gas,std,four,sedan,4wd,front,102.639556,199.18435,64.267198,52.376162,3983.913996,dohcv,eight,99.686249,2bbl,3.775918,3.128559,9.0,106.165499,5027.627131,22.772781,29.619497,37156.383086,4
69.519231,honda,gas,std,four,sedan,fwd,front,96.778426,169.11874,64.088095,53.579459,2146.134922,ohc,four,113.626601,2bbl,3.152301,3.599367,15.070637,91.911545,5578.518984,23.079738,22.78589,10542.170107,3
82.074115,peugot,diesel,turbo,four,sedan,rwd,front,94.647671,168.548947,66.507494,51.008932,2601.279103,ohc,four,92.688799,idi,3.110457,3.105514,9.39786,74.734331,4831.75078,20.550388,26.184833,11325.273985,3
77.211289,plymouth,gas,std,two,hatchback,rwd,front,95.286695,167.903709,65.44788,58.499951,2456.125525,ohc,four,112.318145,mpfi,3.197804,3.153509,9.0,116.76788,4338.692421,17.675935,26.547115,7960.094693,6
98.082932,subaru,gas,std,four,sedan,fwd,front,95.432516,145.487163,63.34401,54.961449,2730.107547,dohc,two,208.668862,mpfi,2.877073,2.810396,8.320731,121.898648,4575.694468,20.32644,30.584641,32535.425164,5
206.660914,nissan,gas,turbo,two,hatchback,rwd,front,96.220489,173.623067,66.654493,56.222772,2899.867123,ohcv,twelve,149.129383,idi,3.513235,3.144228,19.65569,63.403075,5043.507399,27.039444,41.857514,24719.324159,6
118.385212,nissan,gas,std,four,sedan,fwd,front,95.176361,156.817346,63.767492,53.831826,2002.757814,ohc,four,94.716742,mpfi,3.089065,2.714027,21.24302,115.50022,5115.584185,27.861465,29.632439,7052.939778,4
58.484662,porsche,gas,std,four,sedan,fwd,front,101.083598,172.693223,65.926506,52.349952,2553.198019,ohcv,twelve,107.788345,1bbl,3.391671,2.103258,9.378426,201.099507,4524.799906,22.412552,21.750548,9271.259081,3
98.041397,alfa-romero,diesel,turbo,four,wagon,4wd,front,95.135955,187.835884,64.264135,53.269407,2437.198928,dohcv,five,219.894982,idi,3.371675,3.408699,9.262028,188.656561,5048.833695,36.8723,26.525534,7728.020986,0
177.319463,mitsubishi,gas,std,two,convertible,fwd,rear,91.712222,169.425904,64.981212,50.734528,2135.999323,ohcf,twelve,115.692477,spdi,3.398665,3.166509,9.720874,120.360617,5318.469877,16.092614,32.222085,39839.687697,6
79.211982,bmw,diesel,std,four,sedan,rwd,front,101.912057,178.47709,64.453415,53.957173,2571.433895,l,four,92.399499,2bbl,3.211496,2.799454,25.07355,120.138554,4823.549062,18.325143,33.710175,16135.384908,3
89.99175,toyota,gas,std,two,hatchback,rwd,front,97.210502,172.449568,65.957421,50.500497,2770.001259,l,twelve,114.223741,mpfi,3.576091,3.91461,9.404328,119.088604,5588.149171,24.82875,30.685842,29066.039213,5
185.935157,bmw,gas,std,four,sedan,rwd,front,115.673911,194.081438,67.489914,54.839515,3541.058191,l,eight,231.476576,2bbl,3.7756,2.81197,8.806725,74.201804,5427.681863,17.274734,22.185161,8084.275319,3
173.671321,bmw,gas,std,two,wagon,rwd,front,111.890924,162.660477,66.549122,49.059674,2268.391991,l,four,105.729567,mpfi,3.318242,3.370596,9.298396,102.563304,5930.006843,24.597117,30.1784,14354.317148,3
72.370974,isuzu,gas,std,two,hatchback,4wd,front,108.58762,158.627294,66.494601,58.631459,2032.688236,rotor,two,114.337475,spdi,2.988258,3.151411,9.0,167.494513,6136.906691,15.259037,23.516111,16016.58007,6
139.598108,toyota,gas,std,four,sedan,rwd,front,97.18893,175.679435,71.187353,55.410364,2493.763385,ohc,four,92.506803,mpfi,3.637992,3.698554,9.338108,81.032477,4806.680214,18.65877,26.836823,16596.267583,5
73.68772,mitsubishi,gas,std,two,sedan,fwd,front,92.437409,188.713868,69.804715,53.722603,2963.479794,l,three,89.911455,mpfi,3.213259,3.087922,25.94252,115.5808,4777.872249,15.906904,32.248226,11840.683456,5
116.244959,nissan,gas,turbo,two,hatchback,rwd,front,94.455502,163.082862,63.877567,52.247612,3385.418123,ohc,four,106.678467,idi,3.262105,3.774696,9.0,88.354099,5132.236445,17.069001,26.184955,44203.274591,4
64.725346,saab,gas,std,two,convertible,4wd,front,117.500151,168.34292,66.366791,54.870756,2316.228453,dohcv,six,104.228299,4bbl,2.994475,2.986682,9.154898,114.393849,5910.327148,26.182953,42.566237,8067.173309,1
102.173756,volkswagen,gas,std,two,sedan,fwd,front,96.349956,178.366709,65.678059,55.55979,2953.067582,l,three,112.314404,2bbl,3.767601,2.754566,8.192343,104.533978,4356.588457,19.406559,27.617856,9875.87819,5
114.755913,mazda,gas,std,two,hardtop,rwd,rear,100.006719,181.785835,64.716043,56.517961,3323.447721,l,two,134.24955,2bbl,3.697002,2.724975,9.0,120.378104,4502.457872,16.626607,32.183019,34935.055644,3
151.054966,chevrolet,gas,std,two,hardtop,rwd,front,88.917598,157.774178,67.256295,50.427871,2782.314103,dohc,four,119.179651,mpfi,3.296402,2.659818,9.542689,113.381116,5590.972586,23.246234,30.393543,15951.656095,5
81.866809,peugot,diesel,turbo,two,hatchback,rwd,front,108.228492,187.382218,70.141621,58.732244,3272.455204,ohc,four,163.984838,idi,3.629981,3.625581,12.701846,93.111782,4654.597901,24.590014,24.555261,20074.516982,3
81.001575,saab,gas,turbo,four,sedan,rwd,front,94.854504,175.089109,65.283471,54.863824,2956.636737,ohcv,three,133.433213,mpfi,3.349698,3.789232,11.448854,68.558783,3866.820851,16.928213,35.215727,26372.2458,0
118.247225,bmw,gas,std,four,sedan,rwd,front,117.519514,184.441422,64.140791,54.925928,3014.494183,dohcv,eight,103.786675,idi,3.476033,3.79717,7.732531,99.262577,6168.685742,19.881229,25.928003,14668.18757,4
144.760605,porsche,gas,std,two,hatchback,fwd,front,99.022234,176.72815,63.896377,55.767544,2249.453485,ohc,four,94.232834,mpfi,2.877116,3.40924,9.272568,92.188496,4801.001645,27.129617,30.800948,23015.949647,5
74.39344,renault,gas,turbo,two,hatchback,4wd,rear,94.775594,157.790812,66.642216,51.573424,1925.670609,l,three,141.459549,idi,3.24463,3.097065,8.650282,115.288605,5872.896347,16.658249,24.833045,8140.67571,6
109.019125,mitsubishi,gas,std,four,sedan,fwd,front,90.481198,148.788812,63.944408,50.964526,1955.405457,ohc,four,92.422133,1bbl,2.997263,3.900891,9.0,119.122855,4560.211212,18.696305,26.330607,6926.811369,4
80.593838,plymouth,gas,std,two,wagon,fwd,front,100.316192,173.628785,69.746607,52.490535,2521.655972,ohc,four,133.412704,2bbl,3.386918,3.066559,8.601294,93.17289,5206.154821,26.667861,26.929676,7198.103644,0
59.514896,audi,gas,std,two,sedan,rwd,front,96.221068,180.543806,64.342304,56.510579,2750.521595,ohc,four,235.453435,mpfi,3.493152,3.065054,8.657666,96.435878,4811.954448,16.892812,25.886549,26060.853973,0
82.378251,mazda,gas,std,four,wagon,rwd,front,101.889512,204.890033,67.32062,51.107726,3600.17182,l,four,136.439987,2bbl,3.12141,3.358796,23.211966,70.076345,4277.037344,27.863083,32.268735,12535.498986,3
89.539521,toyota,gas,std,four,sedan,fwd,front,95.983149,188.172697,65.057076,53.892972,1894.051388,ohc,six,158.890362,mpfi,3.628458,3.394397,14.648795,109.269696,4766.447656,27.012693,33.739033,7039.874556,3
147.313682,isuzu,gas,turbo,two,convertible,rwd,front,93.999302,171.625774,65.913973,54.391063,2984.497916,rotor,six,99.282917,4bbl,3.267736,3.41377,9.0,231.507482,4948.27918,18.110888,29.333221,14196.509525,6
149.272749,mazda,gas,std,two,hatchback,rwd,front,94.272843,193.725808,68.084874,54.30835,2248.448716,ohc,four,113.200866,idi,3.344024,3.413619,9.0,130.695087,4786.559846,16.162392,22.659731,10836.109044,6
145.129723,audi,diesel,std,four,sedan,rwd,front,98.280068,182.707336,65.517744,54.186877,2535.442657,l,four,134.187324,2bbl,3.096647,3.251897,9.0,94.560073,4819.821403,28.16502,32.829205,9528.875366,3
93.534751,subaru,gas,std,two,sedan,fwd,rear,96.980777,175.130745,69.20659,49.275806,3101.104451,ohcv,eight,98.572531,2bbl,3.193452,3.841616,9.326741,93.77784,5649.940491,19.119133,40.430092,9274.954399,5
78.572412,mercedes-benz,diesel,turbo,two,hatchback,rwd,front,107.555431,193.551947,66.620302,52.659419,2707.097603,ohc,five,115.283292,mfi,3.713911,3.45754,8.565124,119.222385,4771.774035,28.096767,27.728316,13871.790136,4
98.280768,subaru,gas,turbo,four,sedan,fwd,front,108.298296,191.43804,64.700344,52.26476,2311.809562,ohc,four,80.875246,1bbl,3.182201,3.107399,11.53446,118.719744,5584.391351,21.037727,26.422719,11124.383525,1
114.119458,isuzu,gas,std,two,hatchback,rwd,front,94.937267,180.80409,66.510181,50.153963,1990.739869,ohc,four,105.401165,idi,3.539465,3.123675,19.668282,117.402783,5764.824705,27.52511,30.66645,6690.652352,4
143.636079,saab,gas,std,four,sedan,rwd,front,88.212558,169.600271,65.787277,50.66562,1971.368772,ohc,four,116.442586,mpfi,3.675459,3.784917,8.539717,58.750278,4947.742009,23.217265,28.002451,25847.830011,0
114.41587,volkswagen,gas,std,two,hatchback,fwd,front,98.234284,178.675795,66.461409,52.023011,1866.583113,dohc,eight,102.329014,2bbl,3.70903,3.161193,9.0,94.610166,5218.654194,25.940535,23.431321,6208.444988,5
99.421878,honda,gas,std,two,hatchback,4wd,front,95.103618,167.948375,62.553423,50.233208,2492.336227,dohcv,three,97.222764,2bbl,3.321302,3.68984,5.187407,75.450382,5836.731205,18.898655,27.314242,6463.228014,4
90.419217,subaru,gas,std,four,sedan,4wd,front,98.164878,171.812018,65.140701,52.297951,2298.043186,dohcv,eight,111.854292,2bbl,3.649315,2.840126,7.540922,66.770931,4815.198616,19.327654,27.595073,14285.89296,3
89.517439,porsche,gas,std,two,hatchback,rwd,front,106.668598,153.286125,67.960549,55.210728,2464.954971,ohc,three,104.795134,2bbl,3.139762,3.262223,9.448828,68.2068,4483.808855,27.426074,31.373101,9485.986302,5
95.617783,audi,gas,std,four,wagon,fwd,front,109.568741,197.056267,70.913385,56.98402,1876.44453,ohc,four,163.572435,2bbl,3.681313,3.082652,9.371149,66.156351,5996.997338,34.481622,27.151786,9051.558793,4
106.258914,peugot,gas,std,four,sedan,rwd,front,110.355981,168.065917,64.564258,52.820893,3578.840191,ohc,four,134.984694,spdi,3.689419,3.218536,8.520479,106.66835,6148.467356,31.407621,36.928399,24536.304531,0
95.299042,nissan,diesel,turbo,four,hatchback,fwd,front,99.67308,182.128139,65.661177,52.326143,3286.740133,ohc,four,103.889964,1bbl,3.038257,3.341255,9.0,83.180913,4803.439417,29.99288,33.836991,22938.457793,3
111.528937,plymouth,gas,std,two,hatchback,fwd,front,92.839772,190.120835,67.631698,53.560218,2899.054283,ohc,four,236.183166,idi,2.915683,3.243147,20.511095,183.208643,5466.105374,17.766955,30.629317,17870.104719,4
166.02049,volkswagen,gas,std,two,hatchback,4wd,front,95.664373,198.90887,64.280069,53.514567,2134.905866,ohcv,eight,117.275144,idi,3.704434,2.780154,8.468019,115.183535,4800.551891,41.648236,37.069417,8200.185658,4
90.625065,toyota,gas,turbo,four,wagon,fwd,front,115.221571,200.301398,63.8737,54.987355,1934.769244,ohc,four,98.3688,mpfi,3.732488,3.462088,9.309795,165.265221,4449.080258,29.755761,32.523114,8092.071364,0
118.478456,volvo,gas,std,four,sedan,rwd,front,95.250352,190.537821,69.412195,51.572444,2417.242329,ohc,four,94.669156,idi,3.59035,3.15776,7.871147,282.736838,5999.143724,27.104182,32.306625,21428.872721,4
93.403308,isuzu,gas,std,two,hatchback,fwd,front,94.610373,168.580505,63.99687,50.743132,2183.618564,ohc,four,95.424843,1bbl,3.415234,3.452611,5.769403,79.791132,4796.512039,26.839779,30.637767,23971.111286,3
128.472393,chevrolet,gas,std,four,sedan,fwd,front,95.43059,164.416644,64.06199,51.463549,1905.194879,ohc,four,107.671736,idi,3.504793,3.13542,9.428336,222.686449,5039.16547,15.882043,21.068946,22488.535208,4
76.497263,honda,gas,std,two,hatchback,fwd,front,97.712911,180.704023,66.451729,55.078624,2047.914466,ohcv,eight,163.706767,mpfi,3.07051,3.476069,9.0,107.198047,6133.696289,24.697228,30.285569,11535.152084,6
80.908102,mercury,gas,std,four,sedan,rwd,front,114.162594,169.304458,67.721459,51.312874,2889.722621,l,eight,212.129409,2bbl,3.470117,3.283918,9.0,106.396995,4769.953435,20.460545,26.67978,23695.667066,3
118.233659,dodge,gas,std,two,hatchback,rwd,front,92.925727,180.765535,68.345744,54.951989,3624.667166,dohcv,three,173.620116,mfi,3.229699,3.13544,6.785057,93.565094,5260.187886,15.808752,31.921463,25557.050643,4
96.672009,nissan,gas,turbo,two,hardtop,fwd,front,95.464661,203.397406,63.725482,54.123435,3148.945893,ohc,four,238.276901,idi,3.149401,3.240046,11.977941,73.205902,5420.599555,18.750931,22.612244,32615.905411,4
121.69199,volvo,gas,std,two,hatchback,4wd,front,92.739081,152.057185,63.065483,54.362729,1935.049988,dohcv,three,94.651812,2bbl,2.949865,3.052088,7.732706,64.439613,4346.764587,39.537779,36.768266,6393.568334,4
102.365149,saab,gas,std,four,sedan,4wd,front,93.183707,167.720746,64.132157,51.36264,1970.997631,rotor,six,258.336891,mpfi,3.067388,3.036938,15.608418,101.162697,4804.227831,23.865545,21.912348,6937.117147,0
114.175081,alfa-romero,gas,std,two,hatchback,fwd,front,101.598217,177.977769,63.86228,58.479156,2728.977262,ohc,four,87.672711,idi,3.369256,2.456731,9.0,68.896652,5443.925433,32.745714,39.642519,15639.634909,4
